             Date/Symbol         FXF          FXY        FXA        FXC
286  2016-03-28 00:00:00   -0.109998     -0.63185  -0.516206  -0.767595
287  2016-04-04 00:00:00    -0.03377    -0.452267  -0.632459  -0.762935
288  2016-04-11 00:00:00   -0.259406    -0.478848  -0.463933  -0.669726
289  2016-04-18 00:00:00   -0.433206     -0.62796  -0.472966  -0.579314
290  2016-04-25 00:00:00   -0.126768    -0.355669  -0.579292  -0.506612
291  2016-05-02 00:00:00   -0.338683     -0.39392  -0.819033  -0.721923
292  2016-05-09 00:00:00   -0.376797    -0.473662  -0.909423  -0.727516
293  2016-05-16 00:00:00   -0.619203    -0.561184  -0.951594  -0.832841
294  2016-05-23 00:00:00   -0.695431    -0.568315  -0.989748  -0.784373
295  2016-05-30 00:00:00   -0.422534    -0.367339  -0.811026  -0.735903
296  2016-06-06 00:00:00    -0.22739    -0.377064  -0.794531  -0.628714
297  2016-06-13 00:00:00   -0.174031     -0.23249   -0.77242  -0.699553
298  2016-06-20 00:00:00   -0.358503    -0.119684  -0.703077  -0.765732
299  2016-06-27 00:00:00   -0.393567    -0.141079  -0.678959   -0.72006
300  2016-07-04 00:00:00   -0.553647   -0.0101195  -0.602399  -0.789965
301  2016-07-11 00:00:00   -0.536877    -0.310936  -0.565186  -0.731243
302  2016-07-18 00:00:00   -0.629875    -0.349186  -0.696936  -0.846819
303  2016-07-25 00:00:00   -0.340208    -0.110608  -0.559153  -0.801148
304  2016-08-01 00:00:00   -0.514008   -0.0950485  -0.546077  -0.857075
305  2016-08-08 00:00:00   -0.430158    -0.062633  -0.506905  -0.750818
306  2016-08-15 00:00:00   -0.204522   0.00543985  -0.533079  -0.693961
307  2016-08-22 00:00:00   -0.491139   -0.0995867  -0.597504  -0.773188
308  2016-08-29 00:00:00    -0.52773    -0.230545  -0.592469  -0.767595
309  2016-09-05 00:00:00    -0.45455    -0.153396  -0.602419  -0.791829
310  2016-09-12 00:00:00   -0.538402    -0.129409  -0.663858  -0.887832
311  2016-09-19 00:00:00   -0.363076   -0.0567979  -0.535943  -0.865463
312  2016-09-26 00:00:00   -0.401191   -0.0781923  -0.494645  -0.837499
313  2016-10-03 00:00:00   -0.500287    -0.170252  -0.571194  -0.925115
314  2016-10-10 00:00:00   -0.696956    -0.247401  -0.542309  -0.854277
315  2016-10-17 00:00:00   -0.748791    -0.224062  -0.550372  -0.946554
316  2016-10-24 00:00:00   -0.642072    -0.273334   -0.55239  -0.982905
