date,value
2012-11-01,107.638246717218
2012-12-01,107.971148511189
2013-01-01,107.638246717218
2013-02-01,108.193083040503
2013-03-01,108.525984834474
2013-04-01,108.747919363788
2013-05-01,108.969853893102
2013-06-01,108.747919363788
2013-07-01,108.747919363788
2013-08-01,109.191788422415
2013-09-01,109.524690216386
2013-10-01,109.635657481043
2013-11-01,109.635657481043
2013-12-01,110.079526539671
2014-01-01,109.524690216386
2014-02-01,109.968559275014
2014-03-01,110.190493804328
2014-04-01,110.523395598298
2014-05-01,110.523395598298
2014-06-01,110.745330127612
2014-07-01,110.523395598298
2014-08-01,110.856297392269
2014-09-01,110.967264656926
2014-10-01,111.078231921583
2014-11-01,110.856297392269
2014-12-01,110.856297392269
2015-01-01,110.079526539671
2015-02-01,110.412428333642
2015-03-01,110.523395598298
2015-04-01,110.856297392269
2015-05-01,111.078231921583
2015-06-01,111.078231921583
2015-07-01,110.967264656926
2015-08-01,111.300166450897
2015-09-01,111.18919918624
2015-10-01,111.300166450897
2015-11-01,111.300166450897
2015-12-01,111.411133715554
2016-01-01,110.856297392269
2016-02-01,111.078231921583
2016-03-01,111.411133715554
2016-04-01,111.633068244868
2016-05-01,111.855002774182
2016-06-01,112.076937303495
2016-07-01,111.965970038839
2016-08-01,112.298871832809
2016-09-01,112.63177362678
2016-10-01,112.742740891437
2016-11-01,112.964675420751
2016-12-01,113.408544479379
2017-01-01,112.964675420751
2017-02-01,113.630479008692
2017-03-01,113.963380802663
2017-04-01,114.518217125948
2017-05-01,114.851118919919
2017-06-01,114.851118919919
2017-07-01,114.851118919919
2017-08-01,115.405955243203
2017-09-01,115.738857037174
2017-10-01,115.849824301831
2017-11-01,116.182726095802
2017-12-01,116.515627889773
2018-01-01,115.960791566488
2018-02-01,116.404660625116
2018-03-01,116.626595154429
2018-04-01,117.070464213057
2018-05-01,117.514333271685
2018-06-01,117.514333271685
2018-07-01,117.514333271685
2018-08-01,118.180136859626
2018-09-01,118.291104124283
2018-10-01,118.40207138894
2018-11-01,118.624005918254
2018-12-01,118.845940447568
2019-01-01,118.069169594969
2019-02-01,118.513038653597
2019-03-01,118.734973182911
2019-04-01,119.400776770853
2019-05-01,119.733678564823
2019-06-01,119.733678564823
2019-07-01,119.84464582948
2019-08-01,120.177547623451
2019-09-01,120.288514888108
2019-10-01,120.177547623451
2019-11-01,120.399482152765
2019-12-01,120.399482152765
2020-01-01,120.177547623451
2020-02-01,120.510449417422
2020-03-01,120.510449417422
2020-04-01,120.510449417422
2020-05-01,120.510449417422
2020-06-01,120.732383946736
2020-07-01,121.176253005363
2020-08-01,120.732383946736
2020-09-01,121.176253005363
2020-10-01,121.176253005363
2020-11-01,121.065285740706
